source_id,timestamp,text,n_comment,url
post_9372b57ff00dffb400e151c91f90edf3,2025-02-14T17:00:00.000000,"ร้านถุงเงิน รับชำระ เจ พอยท์ และ บางจากพอยท์ ได้แล้ววันนี้
เพียงให้ลูกค้าใช้พอยท์ผ่านแอปฯ เป๋าตัง สแกนจ่ายง่ายที่ป้ายถุงเงินซุปเปอร์ QR
เจ พอยท์ ขั้นต่ำ 330 คะแนน = 30 บาท
บางจากพอยท์ ขั้นต่ำ 8 คะแนน = 1 บาท
อย่าลืม! วางป้าย QR ให้ชัด ดาวน์โหลดเลย https://info.xn--12clab5ekl9eg1oqbg2hxc.com/...
รายละเอียดเพิ่มเติมการใช้พอยท์ผ่านแอปฯ เป๋าตัง https://krungthai.com/.../krungthai.../promotion-detail/2117
*เงื่อนไขเป็นไปตามที่ธนาคารและพันธมิตรกำหนด
#krungthai #กรุงไทย #ถุงเงิน #ร้านค้าถุงเงิน #PointPay #พอยท์เพย์",3,https://www.facebook.com/krungthaibank/posts/pfbid02WuYuFu7BCLemGUM9h4sPdi7kqcMPFZdpLmABsyaUXiu5M9GJxNdvCCg4NGyYwxAkl
post_7dcce64f98af36ba877b952fa250f9e1,2025-02-14T08:00:00.000000,"ให้ความคุ้มครอง แทนความในใจ ดูแลคนที่ใช่ของคุณ 
ด้วยประกันอุบัติเหตุ 3 แบบ ที่ตอบโจทย์ทุกไลฟ์สไตล์
ประกันอุบัติเหตุ PA ใจกว้าง :
คุ้มครองค่ารักษาพยาบาลจากอุบัติเหตุ สูงสุด 250,000 บาท/ครั้ง
เพิ่มเติม : https://krungthai.com/link/pa-jaikwang-fb
ประกัน PA สุขใจชัวร์ :
มอบเงินทดแทนเพื่อดูแลคนที่คุณรัก สูงสุด 50,000 บาท/เดือน
เพิ่มเติม : https://krungthai.com/link/pa-sook-jai-fb
ประกัน PA สุขใจชิลล์ :
มีเงินชดเชยรายได้ สูงสุด 2,000 บาท/วัน (สูงสุด 365 วัน)
เพิ่มเติม : https://krungthai.com/link/pa-sukjaichill-fb
ซื้อได้ที่ธนาคารกรุงไทยทุกสาขา
ธนาคารเป็นเพียงนายหน้าประกันวินาศภัย ผู้ชี้ช่องให้ทำประกันวินาศภัยเท่านั้น | ผู้ซื้อควรทำความเข้าใจในรายละเอียดความคุ้มครองและเงื่อนไขก่อนตัดสินใจทำประกันทุกครั้ง | ผลประโยชน์ ความคุ้มครองและข้อยกเว้นเป็นไปตามเงื่อนไขที่ระบุไว้ในกรมธรรม์ โปรดศึกษารายละเอียดเพิ่มเติมในกรมธรรม์
#Krungthai #กรุงไทย #ประกันอุบัติเหตุ #ประกันกรุงไทย #LGBTQPlus",184,https://www.facebook.com/krungthaibank/posts/pfbid02zYD5v3qq28HEpiLCiPxsxwEeFKiAxRnroZzkcqBamUcdya3gUKuUHueQDcp29pgml
post_82e9e6139c60e4999dfdb38a8070e4a1,2025-02-13T22:00:00.000000,"เพื่อยกระดับการให้บริการธนาคารจะปิดปรับปรุงเพื่อพัฒนาระบบแอปฯ Krungthai NEXT
ในวันพุธที่ 19 กุมภาพันธ์ 2568 เวลา 01.00 - 05.00 น.
กรุณาวางแผนทำธุรกรรมล่วงหน้า
ธนาคารขออภัยในความไม่สะดวก
สอบถามข้อมูลเพิ่มเติมได้ที่ Krungthai Contact Center 02 111 1111
#Krungthai #กรุงไทย #KrungthaiNEXT",8,https://www.facebook.com/krungthaibank/posts/pfbid02wJavpdZvEtDuh1RJUxGZVtKQyUFeyEahWXWNZEh7xn7kc1pKc1QDLrEydj7yGDZyl
post_af8520eaf64bd37f9cccc20836ab095e,2025-02-13T20:30:00.000000,"มา ล่าคอยน์ สอยรางวัล กัน!!
เพียงโอนเงินต่างประเทศ หรือโอนเงินไปสิงคโปร์ด้วย PromptPay International ผ่านแอปฯ Krungthai NEXT รับคอยน์สะสมง่ายๆ
 สะสมคอยน์เพื่อใช้คอยน์เป็นสิทธิ์ลุ้นทริปไหว้พระฮ่องกงกับอาจารย์คฑา ชินบัญชร และ/หรือ แลกสิทธิ์ลุ้นรับของรางวัลอีกมากมาย
 โอนเงินต่างประเทศ ขั้นต่ำ 3,000 บาท หรือเทียบเท่า รับ 10 คอยน์ (รับสูงสุด 30 คอยน์/เดือน)
 โอนเงิน PromptPay Inter ขั้นต่ำ 1,000 บาท หรือเทียบเท่า รับ 10 คอยน์ (รับสูงสุด 30 คอยน์/เดือน)
 ลุ้นรางวัลใหญ่ ทริปไหว้พระฮ่องกงกับอาจารย์คฑา ชินบัญชร ตั้งแต่วันนี้ - 15 มี.ค. 68
 ลุ้นรางวัลอื่นๆมากมาย เช่น ตั๋วเครื่องบินไป-กลับ ญี่ปุ่น, ไอโฟน 16 Pro หรือทองคำ ตั้งแต่วันนี้ - 30 เม.ย. 68
เพิ่มเติมคลิก >> https://krungthai.com/link/coinmaster2025
*เงื่อนไขเป็นไปตามที่ธนาคาร และบริษัทกำหนด
#krungthai #กรุงไทย",0,https://www.facebook.com/krungthaibank/posts/pfbid0G37ties7HxEELMxmZWE7LbN9TDN94BQP3V3ktU61VrEqwLAUvE8nfpwJUNpeeHQhl
post_e6119332e24f6e0f0497beec4607da6a,2025-02-13T18:30:00.000000,"อยากให้พรุ่งนี้เป็นวันหยุด...
หยุดที่เธอคนเดียว

#กระเป๋าสุขภาพ สนับสนุนรักที่ปลอดภัยจากโรค เเละความเสี่ยงจากการตั้งครรภ์โดยไม่พร้อม
รับสิทธิได้ที่แอปฯ เป๋าตัง",53,https://www.facebook.com/krungthaibank/posts/pfbid0FmcSMsh7Tr7DEt7HsUeeA1LHd2FeBm2QkbZNtBncEpw9Fsk4EwGRHe5B8fJfpo1Ml
post_100583d32d8a9a0a25456a8acd322a5b,2025-02-13T17:00:00.000000,"อยาก Happy มีเงินใช้ ต้องทำอย่างไรดี?
มาดูแนวคิด ""1 ข้อที่ฉันมี เลย Happy เรื่องการเงิน"" ของชาวชุมชนเคหะคลองจั่น (ศูนย์ปฏิบัติธรรม) เขตบางกะปิ ที่เข้าร่วมกิจกรรมให้ความรู้ทางด้านการเงิน  (Financial Literacy)
พนักงานจิตอาสาธนาคารกรุงไทย (VVE Vayu Volunteer) ร่วมกับกระทรวงการคลัง จับมือลงพื้นที่ถ่ายทอดองค์ความรู้ทางการเงินขั้นพื้นฐาน แนวทางการจัดการหนี้สิน การจัดทำหมวดหมู่ค่าใช้จ่ายส่วนตัว การสร้างวินัยการออม การป้องกันภัยทางการเงิน ตลอดจนปลูกฝังและวางรากฐานความรู้ความเข้าใจในการบริหารจัดการเงินและสร้างภูมิคุ้มกันในการใช้จ่าย
โดยผู้แทนกองนโยบายระบบการคุ้มครองผลประโยชน์ทางการเงิน (กคป.) สำนักงานเศรษฐกิจการคลัง (สศค.) กระทรวงการคลัง ยังร่วมให้ความรู้เกี่ยวกับการคุ้มครองเงินฝากในยุคดิจิทัล เพื่อสร้างพื้นฐานความเข้มแข็งทางการเงินจากระดับชุมชน สังคม และมุ่งสู่ภาพรวมในการพัฒนาประเทศ สอดคล้องกับวิสัยทัศน์ “กรุงไทยเคียงข้างไทย สู่ความยั่งยืน”
#อภินิหารทางการเงิน #การให้ความรู้ทางการเงิน #FinacialLiteracy #WeVayuVolunteer #กรุงไทย #Krungthai #ESGกรุงไทย #กรุงไทยรักชุมชน #กรุงไทยรักสิ่งแวดล้อม #กรุงไทยรักยั่งยืน",151,https://www.facebook.com/krungthaibank/posts/pfbid04PKyMnCpP8VvtLZvdAe61fBrQiFhjFoiuxpy7HzBQc9DqsZnwJC6Z26uPDz7vTtql
post_fe9a92bbd7d7476406fa225c29203358,2025-02-13T14:00:00.000000,"วาเลนไทน์นี้เปลี่ยนบรรยากาศ เติมความโรแมนติกด้วยการมี “คอนโดในฝัน” ไปด้วยกัน 
มหกรรมคอนโดมิเนียมราคาพิเศษ ลดสูงสุด 55%
ตั้งแต่วันที่ 16 ส.ค. 67 – 16 พ.ค. 68
คอนโดมิเนียมมือสองพร้อมขายทั่วประเทศ กว่า 300 รายการ มูลค่ากว่า 600 ล้านบาท
ค่าโอนกรรมสิทธิ์ผู้ซื้อจ่ายเพียงครึ่งหนึ่ง
ข้อมูลเพิ่มเติม : https://npa.krungthai.com/property/specialPrice
App Krungthai NPA : http://onelink.to/q4zdj2
โทร. 02-111-1111 
หมายเหตุ:
* ราคานี้สงวนสิทธิ์ไม่ขายให้กับลูกหนี้เดิม และ/หรือ ผู้เกี่ยวข้องกับลูกหนี้เดิม
** ธนาคารขอสงวนสิทธิ์ในการเปลี่ยนแปลง
ข้อมูล รายการทรัพย์ หรือยกเลิกรายการทรัพย์ โดยไม่ต้องแจ้งให้ทราบล่วงหน้าตลอดจนความผิดพลาด
ที่เกิดจากการพิมพ์ ผู้ซื้อจะต้องทำการตรวจสอบข้อมูล และสภาพทรัพย์สินด้วยตนเองก่อนเสนอซื้อ
#Krungthai #กรุงไทย #KrungthaiNPA #กรุงไทยบ้านมือสอง #กรุงไทยทรัพย์สินรอการขาย #กรุงไทยทรัพย์มือสอง #บ้านมือสอง",116,https://www.facebook.com/krungthaibank/posts/pfbid0BYyqSfSr5QuTeh6VotHfcb9gsSAqhQApna7ETeZiNp5sUpkvdv8YzX2yDunjQnZ2l
post_a2b44d9d6c7ba5018c577ad9e394660d,2025-02-13T12:00:00.000000,"ทำธุรกรรมออนไลน์ สะดวกง่าย 
ได้ทั้งคอยน์ ได้ทั้งคุ้มกับส่วนลด
ทำธุรกรรมผ่าน แอปฯ #เป๋าตัง เลย!
.
ต่อที่ 1 รับคูปองส่วนลด
ต่อที่ 2 รับคอยน์สะสม แลก ลุ้น ของรางวัล*
.
ระยะเวลาโปรโมชัน ตั้งแต่วันที่ 1 ก.พ. 68 - 31 มี.ค. 68
 ล่าคอยน์ตั้งแต่วันที่ 22 ม.ค. 68 - 30 เม.ย. 68
ประกาศผลผู้โชคดีผ่าน FB Page - Krungthai Care และเว็บไซต์ธนาคารกรุงไทย
.
ล่าคอยน์ผ่านแอปฯ เป๋าตัง คลิก! https://krungthai.com/link/paotangcoin2025
*เงื่อนไขเป็นไปตามที่ธนาคารกำหนด ศึกษาข้อมูลและรายละเอียดการจับรางวัลเพิ่มเติมที่ https://krungthai.com/link/coinmaster2025
#กรุงไทย #Krungthai #ล่าคอยน์สอยรางวัล #KrungthaiNEXT #เป๋าตัง",8,https://www.facebook.com/krungthaibank/posts/pfbid0oqty47r7JtokFiEEwgA7MQkdC6vHmvWWahS8gs9hVK1z7e2zuQHS45bkkW3p3JYXl
post_78e1e36ce97c392c89302526bbf39db4,2025-02-13T10:07:00.000000,"จัดการได้หมด จะบริหารกี่สาขา ดูแลกี่ร้าน บิลค่าไฟจะเยอะแค่ไหน 
 คลิกจ่ายง่ายได้ทันทีผ่าน Krungthai BUSINESS ได้ทั้งบิลเดี่ยว บิลรวม และบิลนิติบุคคล ทั่วประเทศ ไม่ต้องถือเงินสดวิ่งจ่ายค่าไฟอีกต่อไป
สมัคร Krungthai BUSINESS วันนี้ - 31 มี.ค. 68 เริ่มต้นฟรีค่าธรรมเนียมรายปี
โอนหลายรายการสะดวก รับเงินง่ายผ่าน QR
เงินเข้า-ออก ตรวจสอบได้ทันที
สรุปข้อมูลบัญชีทุกสิ้นวัน
โอนต่างประเทศ 19 สกุลเงินทั่วโลก
สนใจคลิก https://krungthai.com/link/krungthai-business-fb
หรือ โทร. 02 111 9999
#KrungthaiBUSINESS #เพื่อทุกธุรกิจโตไม่สิ้นสุด #โซลูชันการเงินเพื่อทุกไซส์ธุรกิจ #Krungthai #กรุงไทย
เงื่อนไขเป็นไปตามที่ธนาคารฯ กำหนด",99,https://www.facebook.com/krungthaibank/posts/pfbid024pZ5t91VZdXCA3uRFk5k1VZd2pkLUmrZytmU1wzkRmNMLJoShAxqCBJfSBxrYvfvl
post_01a06a0950b385c7a7a50b984cb766ce,2025-02-12T14:00:00.000000,"เป็นหนี้เสียเคลียร์ได้ 
 กับโครงการ ""คุณสู้ เราช่วย"" 
ลดค่างวด* 
ฟรีดอกเบี้ย* 
ฟรีค่าธรรมเนียม
*เป็นมาตรการชั่วคราว 3 ปี หากทำได้ตามเงื่อนไขจะได้รับการยกเว้นดอกเบี้ยที่พักไว้
 ขยายระยะเวลาการสมัครเข้าโครงการฯ ถึงวันที่ 30 เมษายน 2568
 ลงทะเบียนได้ที่เว็บไซต์ธนาคารแห่งประเทศไทย www.bot.or.th/Khunsoo 
.
 ลูกค้าธนาคารกรุงไทยสามารถขอคำแนะนำในการลงทะเบียนได้ที่ธนาคารกรุงไทยทุกสาขา
.
 หรือสอบถามรายละเอียดเพิ่มเติมที่ Krungthai Contact Center 02 111 1111 กด 99 หรือ สายด่วนแบงก์ชาติ โทร. 1213
.
ข้อมูลเพิ่มเติม คลิก https://krungthai.com/link/khunsoo-fb
#คุณสู้เราช่วย #Krungthai #กรุงไทย #สินเชื่อ #มาตรการจ่ายตรงคงทรัพย์ #แบงก์ชาติ",5,https://www.facebook.com/krungthaibank/posts/pfbid0yJMFVv8HakKD71yhodiu8d73GbNRqs9Z9uamHrjyhKjP3VJQARkVoNxdgpJ97EVLl
post_16d2c1480ad4cf1178e44b21cc99021e,2025-02-12T12:00:00.000000,"Krungthai Travel Debit Card บัตรเดียวสำหรับสายเที่ยว แลกเรทดี 20 สกุลเงิน พร้อมรับเงินคืนสูงสุด 5,000 บาท/ปี*
สมัครเลยที่แอป Krungthai NEXT:
https://krungthainext.onelink.me/pfZZ/y4evdprn
*เงื่อนไขเป็นไปตามที่ทางธนาคารกำหนด
#เอกสิทธิ์แห่งประสบการณ์ที่เหนือกว่าเดิม 
#KrungthaiTravelDebitCard #KrungthaiTravelCard #krungthai #กรุงไทย",447,https://www.facebook.com/krungthaibank/posts/pfbid027FSBhacmAGhzFMoz29Pf8DfQgwuTs5uuwQG9F2zJx7Q3KYzBcQnjtSis7cenGNWTl
post_7ed8823b356f2a20d4918fd6413cdce5,2025-02-12T10:59:00.000000,"“ของมันต้องมี” แต่เงินเก็บน่ะไม่มี! มาเปลี่ยนวิธีจัดการเงิน ให้มีใช้ และเหลือเก็บไปกับเราที่ #FinFit การเงินฟิต ชีวิตแข็งแรง 
 ทุกอย่างฟรี! ไม่มีค่าใช้จ่าย
เช็กสุขภาพการเงินง่ายๆ กับคำถาม 5 ข้อ 
ฟิตกับคอร์สเรียนจาก 6 กูรูทางการเงินตัวจริง
เน้นให้คนไทยจัดการหนี้ได้ บริหารเงินเป็น และต่อยอดความมั่งคั่ง
#FinFit #การเงินฟิตชีวิตแข็งแรง #krungthai #กรุงไทย",28,https://www.facebook.com/krungthaibank/posts/pfbid0MWhhv1dizLaHi7hXdkPAf9q4uYZre49i79KwGVSroEwFBPTZyHYiwQspVNRsMKAfl
post_e916ea736fa37e5e1e16b6328429eb5e,2025-02-12T10:00:00.000000,"บัตรเดบิตกรุงไทย TranXit ชวนเที่ยว
พิพิธภัณฑ์ตำหนักสมเด็จพระสังฆราช (แพ ติสฺสเทวมหาเถร)
พร้อมชมความงามของต้นฉบับภาพพระสุนทรีวาณี
และพบกับสิ่งมีค่าอีกมากมาย ที่วัดสุทัศนเทพวราราม ราชวรมหาวิหาร
เดินทางได้สะดวก ด้วย MRT สายสีน้ำเงิน
ลงสถานีสามยอด ออกทางประตู 3
พร้อมแตะจ่ายค่าเดินทางได้สบายๆ ไม่ต้องต่อคิว ด้วยบัตรเดบิตกรุงไทย TranXit
ไม่ว่าจะเป็น
รถไฟฟ้า MRT สายสีม่วง สีน้ำเงิน หรือ MRTA สายสีเหลือง สายสีชมพู
รถเมล์ ขสมก.
รายละเอียดเพิ่มเติม https://krungthai.com/link/tranxit-card-fb
เงื่อนไขเป็นไปตามที่ธนาคารกำหนด ศึกษารายละเอียดเพิ่มเติมจากสื่อประชาสัมพันธ์อื่น
#กรุงไทย #Krungthai #Debit #บัตรเดบิต #กรุงไทยTranXit",0,https://www.facebook.com/krungthaibank/posts/pfbid0WmMsagm9AFe6FT5noDHp3LTmYawQUvjCyPqipabPQ8Ac3Qbsn7mE2DupwxfJdykDl
post_ee8844636eb043415b97c3649fa07602,2025-02-12T08:00:00.000000,"วันมาฆบูชา วันขึ้น 15 ค่ำ เดือน 3
วันที่พระพุทธเจ้าทรงแสดงพระโอวาทปาติโมกข์ กับพระสงฆ์ 1,250 รูปที่มาประชุมโดยไม่ได้นัดหมาย ณ วัดเวฬุวัน กรุงราชคฤห์ โดยมีใจความสำคัญคือ ""ทำความดี ละเว้นความชั่ว ทำจิตใจให้บริสุทธิ์""
ขอเชิญร่วมทำบุญบูรณะยอดปลีพระธาตุเชิงชุม สิ่งศักดิ์สิทธิ์คู่บ้านคู่เมืองสกลนคร วัดพระธาตุเชิงชุม ตั้งอยู่บนถนนเรืองสวัสดิ์ ตำบลธาตุเชิงชุม อำเภอเมือง จังหวัดสกลนคร เป็นพระอารามหลวงชั้นโท ชนิดวรวิหาร ซึ่งพระธาตุเชิมชุม จะตั้งหันหน้าไปทางหนองหาร ที่อยู่ทางทิศตะวันออก เป็นปูชนียสถานสำคัญคู่บ้านคู่เมืองสกลนครมาแต่โบราณ ลักษณะของพระธาตุเป็นเจดีย์ก่ออิฐถือปูน
องค์พระธาตุสร้างครอบรอยพระพุทธบาทของพระพุทธเจ้าสี่พระองค์ไว้ ได้แก่ พระกกุสันทะ พระโกนาคม พระกัสสปะ และพระโคดม ด้านข้างของพระธาตุเป็นวิหารขนาดใหญ่ ภายใน ประดิษฐานหลวงพ่อแสน พระพุทธรูปศักดิ์สิทธิ์ที่ลงรักปิดทอง ปัจจุบัน พระธาตุเชิงชุมกำลังอยู่ในระหว่างการบูรณะปฏิสังขรณ์
กรุงไทยเติมบุญ ขอเชิญร่วมบริจาคผ่านการสแกน QR e-Donation
สามารถลดหย่อนภาษีได้ทันที ไม่ต้องเก็บใบอนุโมทนา
หรือสามารถโอนเงินเข้าบัญชีกรุงไทย
เลขที่บัญชี 442-0-24605-7 ชื่อบัญชีวัดพระธาตุเชิงชุมวรวิหาร
(กรณีโอนเงินเข้าบัญชี ข้อมูลการทำบุญจะไม่ได้รับการลดหย่อนภาษี)
รายละเอียดเพิ่มเติม : https://krungthai.com/link/watphrathatchoengchum-fb
เงื่อนไขเป็นไปตามที่ธนาคารกำหนด
เป็นความเชื่อส่วนบุคคล|โปรดใช้วิจารณญาณ
#krungthai #กรุงไทย",616,https://www.facebook.com/krungthaibank/posts/pfbid02ahAx5Tsx9NLdT3oDjCU781dTjpuowYoGTHU24dqpMmPgsDzJFsYobzBTMZAYq66Pl
post_e38914957258c8452012cbcf54588bf5,2025-02-11T20:30:00.000000,"Gother's Love Journey
 ควงแขนเที่ยวเติมความหวาน จองอะไรก็ได้ที่ Gother รับคุ้ม 3 ต่อ เมื่อจองผ่าน Krungthai NEXT หรือ เป๋าตัง เท่านั้น!
คุ้ม 1 : ดีลท่องเที่ยวลดสูงสุด 70%*
คุ้ม 2 : โค้ดลดเพิ่มสูงสุด 3,000* บาท
คุ้ม 3 : จองผ่าน Krungthai NEXT หรือ เป๋าตัง ร่วมกิจกรรมล่าคอยสอยรางวัลทันที และรับเลย 3** คอยน์ เมื่อจอง Gother ทุก 1,000 บาท สูงสุด 30** คอยน์/เดือน
ตั้งแต่วันที่ 1 ก.พ. 68 – 28 ก.พ. 68 
 อย่ารอช้า! เก็บโค้ดและจองเลย
จองผ่านมือถือผ่านแอปพลิเคชั่น Krungthai NEXT เพื่อรับส่วนลดที่มากกว่า : https://www.gother.com/.../loves-journey-with-krungthai...
จองผ่านเว็บไซต์:  https://www.gother.com/.../loves-journey-with-krungthai
*จำกัด 1 สิทธิ์/ท่าน ตลอดระยะเวลาส่งเสริมการขาย | เงื่อนไขเป็นไปตามที่ธนาคาร และบริษัทกำหนด | รายการส่งเสริมการขายนี้เป็นรายการที่จัดจำหน่ายโดย Gother
**อ่านรายละเอียดกิจกรรมล่าคอยสอยรางวัล เพิ่มเติมได้ที่ : https://krungthai.com/link/coinmaster2025
#KTB #Krungthai #Paotang #กรุงไทย #Gother #travel #เที่ยวไทย #เที่ยวต่างประเทศ",6,https://www.facebook.com/krungthaibank/posts/pfbid0ctx1RopRmiDP7SiDAh99zFKV2xhXd7DUzBgXzxwVrjU4rFKuvJW7rJ7QpCGjRX2Xl
